"","naics","year","emp","pay","prode","prodh","prodw","vship.x","matcost","vadd","invest","invent","energy","cap","equip","plant","piship","pimat","piinv","pien","dtfp5","tfp5","dtfp4","tfp4","m","m5","mCHN","lwc5","chn","x","vship.y","pen5","penCHN","pen5_lag","pen5_lag2","pen5_lag3","pen5_lag4","pen5_lag5","x_lag","x_lag2","vship_lag","vship_lag2","vship_pc","vship_pc_lag","dm","dm_lag","dm_pc","dm_pc_lag","m_lag","m_pc","m_pc_lag","x_pc","x_pc_lag","x_pc_lag2","x_pc_lag3","m5_lag","m5_lag2","m0","m0_lag","prod","prod_lag","prod_lag2","prod_lag3","prod_pc","prod_pc_lag","cap_lag","cap_lag2","cap_lag3","invest_lag","invest_lag2","invest_lag3","invest_pc","invest_pc_lag","emp_lag","plant_lag","equip_lag","equip_pc","equip_pc_lag","emp_pc","emp_pc_lag","emp_pc_lag2","emp_pc_lag3","cap_pc","cap_pc_lag","cap_pc_lag2","cap_pc_lag3"
"437",311613,2007,9.4,366.5,5.1,11.4,184.5,3563.9,1452.8,2136.8,104.5,124.9,290.5,1.2233,767.1,456.2,1.021999955,1.241999984,1.106999993,1.516000032,-0.252999991,1.550999999,-0.221000001,1.537999988,206.415299572051,30.9017787007615,29.9919586880133,0.149706825613976,0.145299106836319,788.2763671875,NA,0.0103626342249165,NA,0.0108589068262932,0.00966356149839612,0.00869536592582157,0.00462058757529185,0.00443965911442468,490.782135009766,454.541717529297,3219.2,3056.3,0.107076292246521,0.0532997415175211,2982.03893238455,2911.18138420982,0.0243397915908152,2911.18138420982,182.763519219588,0.129411933264673,0.0145196933588158,0.606163531547078,0.0797295739485847,-0.0913972637035045,-0.141687071188271,31.6122474055737,26.8831207812764,175.513520871289,151.151271814015,227.31914893617,220.741935483871,205.684782608696,182.333333333333,0.0297959399417328,0.0732049920475677,1.2642,1.3115,1.3674,24.7,21.8,19.2,3.23076923076923,0.13302752293578,9.3,462.4,801.8,-0.0432776253429782,-0.0501125459068832,0.010752688172043,0.0108695652173915,0.0222222222222221,-0.0109890109890109,-0.0323524758740705,-0.0360655737704919,-0.0408805031446541,-0.042369913859514
"456",311615,2007,240.8,6106.9,216.2,431.3,5054.1,49827.7,24632.8,25175.4,1235.6,1920.6,757,10.5724,7008.9,3563.5,1.06099999,1.087000012,1.110000014,1.276000023,-0.082000002,1.210999966,-0.082000002,1.212000012,228.526025475701,2.33311494160444,2.31433694157749,0.0102094057947397,0.010127236135304,607.537841796875,NA,4.71825447206608e-05,NA,0.000280122448169657,0.000237650971807902,0.000202770448254772,0.000197560639565138,0.000300425022113156,503.557708740234,493.346313476562,46163.5,47819,0.0793743975218516,-0.03462013007382,49448.6881836788,45852.7363644503,0.078423930703871,45852.7363644503,192.79407319054,0.185337400127685,0.168470268402874,0.206490996467457,0.0206982295899065,0.0984137928832094,0.34565774252643,12.8443807656877,11.2861992842518,226.192910534097,179.949692424852,104.549003322259,113.518681318681,119.959363957597,99.9403433476395,-0.0790149946442876,-0.0536905367486984,10.3266,9.9892,9.654,833.6,892.5,813.1,0.482245681381958,-0.0659943977591036,227.5,3521.6,6805,0.0299632623071271,0.0422889001210005,0.0584615384615385,0.00485865724381623,-0.0283261802575107,0.0060449050086356,0.0238026068599538,0.0337764785968847,0.034721359022167,0.0175923095571882
"475",311711,2007,2.8,86.2,2.2,4.8,54.7,978,618.1,360.1,39.7,177,11.6,0.5382,308,230.2,1.075999975,1.241000056,1.093000054,1.425999999,-0.011,1.222000003,-0.013,1.220999956,1942.38037823234,595.169221027754,314.390276785241,0.306412279605865,0.1618582457304,353.637268066406,NA,0.231877206047815,NA,0.200378219767935,0.181883872731767,0.154749824613865,0.127997761835765,0.0996014781722529,350.367645263672,358.531707763672,1046,1089.9,-0.0650095602294455,-0.0402789246719883,2566.74311016593,2532.15641520754,0.0136589883431637,2532.15641520754,1836.52406047122,0.0576394941071236,0.0505787689245692,0.00933197698741217,-0.0227708242345511,0.0434793460072263,0.168560167899749,507.388994653244,450.976561649702,1347.21115720458,1329.13506581797,128.607142857143,124.586206896552,107.028571428571,97.8205128205128,0.0322743268356332,0.164046247031316,0.5443,0.5571,0.5687,24.1,16.5,17.8,0.647302904564315,0.460606060606061,2.9,230.5,313.8,-0.018483110261313,-0.0308832612723904,-0.0344827586206897,-0.171428571428571,-0.102564102564103,-0.170212765957447,-0.0112070549329414,-0.0229761263686951,-0.0203973975734131,-0.0171102661596957
"494",311822,2007,16.8,648.8,12.8,26.7,406.8,6394.1,3317.5,3087.3,157.4,373.7,82.6,2.3289,1681.5,647.4,1.088000059,1.271000028,1.101999998,1.274999976,-0.011,1.034000039,-0.011,1.034000039,263.072304063942,1.67077098647133,1.04804597888142,0.00635099550709128,0.00398387061432004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5624.2,5501.6,0.136890579993599,0.0222844263486985,NA,NA,NA,NA,240.490050083492,0.0939009908002861,0.112278161558103,NA,NA,NA,NA,1.28035303833894,0.414634998654947,261.401533077471,239.209697045153,183.767857142857,204.623188405797,206.578571428571,207.835714285714,-0.101920664150638,-0.00946556561627903,2.2819,2.2281,2.2005,177.3,179.1,136.5,-0.112239142695996,-0.0100502512562813,13.8,651.8,1630.1,0.0315318078645482,0.0328201229170626,0.217391304347826,-0.0142857142857142,0,0.0144927536231884,0.0205968710285287,0.0241461334769536,0.0125426039536469,0.0430392946864484
"513",311823,2007,3.6,149.3,2.9,5.9,103.3,1595.6,874.2,724.7,34,146.6,29.8,0.861,656.8,204.2,1.085000038,1.302000046,1.059999943,1.307999969,-0.017999999,0.81400001,-0.017999999,0.81400001,302.30248366273,26.9561269539408,21.8162078857422,0.0891693830490112,0.0721668154001236,80.3767623901367,NA,0.0148312217199692,NA,0.0143002646859084,0.0126730516215824,0.0104166317822361,0.00878355684301737,0.00973716168981354,70.8526229858398,72.3124084472656,1493.2,1557,0.0685775515671041,-0.0409762363519589,1817.52572127259,1686.97752934024,0.0773858511223988,1686.97752934024,264.630152326077,0.142358423654735,-0.00480988851498666,0.134421832289827,-0.0201872056645761,-0.017036211516591,0.0308859454899818,24.1242251887452,22.1854028194211,275.346356708789,240.505927137332,201.305555555556,221.548387096774,228.28125,225.088235294118,-0.0913697987445802,-0.0294937183987989,0.8638,0.8606,0.8633,50.8,54.2,45,-0.330708661417323,-0.0627306273062732,3.1,205.7,658.1,-0.00197538368029185,0.00350716681915228,0.161290322580645,-0.03125,-0.0588235294117646,-0.0285714285714286,-0.00324149108589941,0.00371833604461988,-0.00312753388161696,0.028350208457415
"532",311911,2007,13.8,505.7,11,22.6,326.6,6795,4590.9,2231.5,156.8,967.2,66.4,1.8685,1469.9,398.6,1.159999967,1.338000059,1.087000012,1.404999971,0.055,1,0.054000001,1.001000047,169.11807225761,60.2515813517384,31.6997346775606,0.356269329786301,0.187441438436508,328.353790283203,NA,0.00907982544157086,NA,0.00721755067915676,0.00758047358715583,0.00513103946056817,0.00445327404752477,0.00363912516369067,299.861389160156,268.873901367188,6412.5,5841.8,0.0596491228070175,0.0976924920401246,6635.76428197441,6248.71525606979,0.0619405765895084,6248.71525606979,136.076645229943,0.242814826687073,0.0687661655509545,0.0950185724239044,0.115249147036591,0.271225086064731,0.00799568509921559,45.1004190403037,43.2105744741857,108.866490905872,90.9762261896394,161.702898550725,164.604651162791,156.847328244275,156.166666666667,-0.0176286185813563,0.0494577944383891,1.743,1.61,1.4988,236.7,235.9,196,-0.337558090409801,0.0033912674862229,12.9,383.7,1359.3,0.0813654086662254,0.0823313958117683,0.0697674418604651,-0.015267175572519,0.0396825396825397,0.105263157894737,0.0720022948938611,0.0826086956521739,0.0741926874833201,0.0845936753744842
"551",311919,2007,32,1068.5,23.3,34,583.7,17191.5,4422.6,12785.8,500.2,413,246.3,5.2368,3816.4,1420.4,1.228000045,1.268000007,1.098999977,1.529000044,0.052999999,1.297999978,0.052999999,1.299000025,162.078163922764,8.2999349788297,0.533833026885986,0.051209457218647,0.00329367653466761,371.897247314453,NA,0.000488758151774731,NA,0.000364812134052149,0.000284670588068906,0.000316605410520869,0.000241915815201221,0.000241286053462383,322.290008544922,298.602783203125,16366.7,15042.3,0.0503950093787996,0.0880450463027597,16981.6809166083,16225.2740911297,0.0466190476185627,16225.2740911297,180.864099674625,-0.103867687316924,0.0265689687531544,0.153921119036543,0.079326873941706,0.157820225883794,0.222406407567067,5.91917686676607,4.24725110270083,153.778228943935,174.944922807859,399.55625,374.594936708861,327.941176470588,297.971346704871,0.0666354796742472,0.142262587273656,5.3037,5.3621,5.4524,241.7,255.2,224.7,1.06950765411667,-0.0528996865203762,31.6,1425.8,3877.9,-0.0158590989968798,-0.0177807046427395,0.0126582278481012,-0.0705882352941176,-0.0257879656160458,0.0386904761904761,-0.0126138356241868,-0.0108912552917701,-0.0165615141955834,-0.0146561850546671
"570",311920,2007,12.9,582.8,8.3,16.3,314.6,7944.6,4409.3,3621,263.5,696.8,96.3,3.7284,2281.9,1446.5,1.123999953,1.289000034,1.052999973,1.440999985,0.002,1.016000032,0.001,1.016000032,1282.76349209785,173.87183899642,74.3865178159904,0.13554473221302,0.0579892694950104,135.417144775391,NA,0.0191237203074372,NA,0.0215126434718368,0.0201302857700423,0.0174916842497468,0.0181028383680872,0.0179323481751342,146.269821166992,154.146728515625,6993.4,6244.5,0.136013956015672,0.119929537993434,9091.94634732246,8083.14081100989,0.124803657377648,8083.14081100989,1236.01063217688,0.0378256130682467,0.0920740331931886,-0.0741962785283737,-0.0511000617689682,0.239750468273899,-0.0543321247896673,173.88972639991,145.384032113012,1108.89165310143,1062.12090577697,280.697674418605,297.245614035088,314.88785046729,299.209090909091,-0.0556709294776327,-0.0560270471090619,3.7519,3.7504,3.7845,170.1,183.7,148.2,0.549088771310994,-0.0740337506804572,11.4,1463,2288.9,-0.00305823758137096,0.0109982332155477,0.131578947368421,0.0654205607476637,-0.0272727272727273,-0.0517241379310345,-0.00626349316346381,0.000399957337883974,-0.0090104373100806,0.0204659440220029
"589",311930,2007,6.9,327.8,4.4,8.7,172.5,9054.4,1890.5,7155.1,100.6,401.5,42.3,1.3327,830.2,502.5,1.167999983,1.230999947,1.118000031,1.350000024,0.056000002,1.108999968,0.056000002,1.108999968,172.484166793991,4.35760704590939,3.95584104955196,0.0252638086676598,0.0229345168918371,102.777984619141,NA,0.000477592759104728,NA,0.000399349834022334,0.000293268065853402,0.00017828740702411,8.64792153944471e-05,3.67421519825767e-05,66.9114074707031,68.480583190918,8041.9,7644.2,0.125903082604857,0.0520263729363439,9124.10618217485,8145.14178307899,0.120189976450698,8145.14178307899,170.153190549696,0.0136992802589512,0.0334269009685033,0.536030827989107,-0.0229141699310609,-0.198971232656541,0.171871586426746,3.25276101916097,2.27000301214866,168.126559748081,166.900429530535,1036.97101449275,1208.01818181818,1112.625,1233.18518518519,-0.141593206045944,0.0857370469099488,1.3419,1.3397,1.3485,62.9,73.7,62.1,0.599364069952305,-0.146540027137042,5.5,504.3,837.6,-0.00883476599808975,0,0.254545454545455,-0.0178571428571428,0.0370370370370369,-0.0526315789473684,-0.00685595051792242,0.00164215869224452,-0.00652576937337777,-0.0200566819271854
"608",311941,2007,15,646.7,10.7,22.5,380.2,6818.2,3742.9,3071.1,216.4,527.5,65.6,2.4147,1629.1,785.6,1.174999952,1.254999995,1.093999982,1.296000004,0.001,0.920000017,0.001,0.920000017,379.738367625279,30.1551413517445,20.7650263439864,0.0794103071093559,0.0546824559569359,404.343475341797,NA,0.00443876060169503,NA,0.00419524448834697,0.00398807745481714,0.00366771258274368,0.00313074980677581,0.00276391972020547,341.614501953125,307.131652832031,6262.9,6199.7,0.0886649954493925,0.0101940416471764,6793.59489228348,6298.09394492824,0.0786747469453462,6298.09394492824,376.808446881361,0.00777562384327477,0.0471534456960946,0.183625030641349,0.112273836978803,0.0686494977795777,0.124755255044726,26.4220439095516,24.9350916277617,349.583226273535,350.38640297181,204.74,208.686131386861,202.257142857143,209.021897810219,-0.0189094088842252,0.0317862125356895,2.3975,2.3948,2.3859,158.6,134.8,134.6,0.364438839848676,0.176557863501484,13.7,772.4,1625.1,0.00246138699156975,0.00172594464648952,0.0948905109489052,-0.0214285714285715,0.0218978102189782,0.0148148148148148,0.00717413972888421,0.00112744279271752,0.00373024854352661,0.00670886075949359
"627",311942,2007,18,904.7,11.3,21.5,389.9,7523.6,3672,3879.4,181.6,999.2,73.4,1.7852,1224.4,560.8,1.190000057,1.192000031,1.126999974,1.307999969,0.028000001,1.042999983,0.028000001,1.042999983,658.358087717323,247.086720536929,75.5338853714056,0.375307500362396,0.114730700850487,31.9326782226562,NA,0.0303172945018154,NA,0.0252049545275176,0.0241732840453255,0.0234184375776697,0.0195692078561568,0.0202742259239628,22.503360748291,20.4556140899658,6760.8,6547.4,0.11282688439238,0.0325930903870239,8150.02540949467,7272.97799113924,0.120589862835272,7272.97799113924,534.681351887528,0.23130923753595,0.100762708830618,0.41901818932007,0.100106828830413,0.0784920706750737,0.0310806942139266,183.315079546301,169.519542925758,411.271367180394,351.366272341227,215.522222222222,213.066666666667,201.761904761905,203.481707317073,0.0115248226950354,0.0560302100542837,1.7387,1.7065,1.667,152.8,127.4,125,0.18848167539267,0.199372056514914,16.5,544.2,1194.5,0.0250313938886564,0.024442538593482,0.0909090909090909,-0.0178571428571429,0.0243902439024392,0.0186335403726706,0.0267441191694944,0.0188690301787285,0.0236952609478104,0.0276801676838667
"653",311999,2007,34.8,1270.7,26,50.9,782.1,10855.8,5917,4941.6,434.7,958.6,195.6,4.1031,2961.7,1141.4,1.207999945,1.258000016,1.103000045,1.355000019,-0.07,0.915000021,-0.07,0.915000021,2100.36085403454,311.888490587007,81.9174820091575,0.148492813110352,0.0390016213059425,1285.81311035156,NA,0.0267248669394473,NA,0.0228459740605914,0.0173962989932903,0.013478338242093,0.0137660775410396,0.0131374848054022,1221.80200195312,1081.78234863281,12100.8,11907.1,-0.102885759619199,0.0162676050423696,11670.347743683,12849.2366071918,-0.0917477745603183,12849.2366071918,1970.23860914493,0.0660439016298068,0.134499351227535,0.0523907378577804,0.129434218904823,0.115121584586944,0.0503067658987469,293.553326226305,218.531903312542,1788.47236344754,1676.68528291862,142,128.762352941176,132.561320754717,129.959183673469,0.102806812367517,-0.028658192238216,3.8759,3.6357,3.4872,479.1,462.5,326.5,-0.0926737633061992,0.0358918918918919,42.5,1081.1,2794.8,0.0597180478030627,0.0733955524830051,-0.181176470588235,0.00235849056603777,-0.0385487528344672,0.1484375,0.0586186434118528,0.066067057237946,0.0425843083275982,0.013750399720922
"672",312111,2007,54,2511.5,28.6,63.9,1209.8,41675.7,25232.9,16426.3,1014.8,1537,405.3,14.3688,10363.9,4004.9,1.264999986,1.233999968,1.088999987,1.324000001,0.006,0.963,0.006,0.963,1627.47630910203,28.8995415316895,18.63889541151,0.0177572723478079,0.0114526366814971,362.135803222656,NA,0.000673005152908035,NA,0.000512381483869625,0.000486356021216093,0.000588293229634247,0.000396488409906758,0.000322660603527981,330.651641845703,317.89501953125,38919.9,40104.5,0.070806965074422,-0.0295378324128215,42941.0405058794,40034.7961858896,0.0725929590473118,40034.7961858896,1445.54782773531,0.125854349386515,0.459273114893234,0.0952185242486866,0.0401284119935673,0.166123483137653,-0.0580550836778831,20.5130882761441,19.8322364643682,1598.57676757034,1425.03473945917,304.190740740741,284.146788990826,314.717117117117,274.335664335664,0.0705408349716111,-0.097135892722718,14.1181,13.6839,13.4199,1246.1,1376.3,1111,-0.185619131690876,-0.0946014677032624,54.5,3986.2,10131.9,0.0228979757005103,0.0391692307692307,-0.00917431192660551,-0.018018018018018,-0.0297202797202798,-0.00866551126516464,0.0177573469517852,0.0317307200432626,0.0196722777367938,0.0185186590669328
"691",312112,2007,10.2,434.7,6.5,13.1,257.5,4483.6,1719.8,2757.8,424.2,175.7,100.8,0.9743,749.6,224.7,1.085000038,1.233999968,1.110000014,1.251000047,0.143999994,1.629999995,0.143999994,1.631000042,334.077544203261,0.357434001285583,0.0887340009212494,0.00106991326902062,0.000265609007328749,115.464546203613,NA,7.60139962689137e-05,NA,0.000127195975962695,7.91457264658399e-05,0.000124976241627588,0.000123853306679055,0.000107725410179718,58.4175033569336,39.5709266662598,3742.8,3408.3,0.197926685903602,0.0981427691224364,4702.21299799965,3961.54835904874,0.186963422334382,3961.54835904874,277.165862405673,0.205334384630275,-0.0585792531222086,0.976540241682697,0.476273321815923,0.955975987759501,0.0409170132544049,0.503893009852618,0.289921986404806,333.720110201975,276.66196939582,270.372549019608,245.329787234043,265.116279069767,223.911392405063,0.102077950125456,-0.0746332586786116,0.9683,0.9612,0.9736,76.7,75.8,54.1,4.53063885267275,0.0118733509234829,9.4,223,745.3,0.00576948879645789,0.00593872317451745,0.0851063829787233,0.0930232558139536,0.0886075949367088,0.112676056338028,0.00619642672725396,0.00738660008322918,-0.0127362366474938,-0.0230784667870761
"710",312113,2007,5.8,177.8,2.6,4.5,55.6,842.8,165.6,675,50.1,38.6,52.5,0.3244,219.5,104.9,1.39199996,1.233999968,1.070000052,1.264999986,0.068999998,1.61500001,0.082999997,1.595999956,23.5433038978372,0,0,0,0,23.1527519226074,NA,0,NA,7.03701485929493e-06,6.68358524438333e-06,0.000212461374997719,3.18176469787916e-05,1.23432412199864e-05,43.3032684326172,28.1649856567383,774.8,786,0.0877645844088797,-0.0142493638676845,843.19055197523,753.160246248776,0.119536720339214,753.160246248776,21.6635146813933,0.0867721255802707,-0.122193046945828,-0.465334771239389,0.537485903965201,1.18784946878596,-0.209396899249323,0.00529999984428287,0.00523000000976026,23.5433038978372,21.658214681549,116.379310344828,108.568965517241,121.224137931034,107.827586206897,0.0719390185802763,-0.104394822927037,0.3399,0.3559,0.3752,6.4,7.1,5.5,6.828125,-0.0985915492957746,5.8,107.1,232.8,-0.0571305841924399,-0.0563437373327928,0,0,0,0,-0.0456016475433952,-0.0449564484405732,-0.0514392324093816,-0.0525252525252526
"729",312120,2007,22.2,1226,15.9,28.5,804.3,21193.1,7795.9,13352.8,640.2,374.2,343.8,13.8546,9258.2,4596.4,1.24000001,1.271999955,1.10800004,1.480000019,0.024,0.970000029,0.024,0.970000029,3689.5504889451,11.9826368084177,6.41670787474141,0.00324772275052965,0.00173915713094175,398.975860595703,NA,0.000489413333182559,NA,0.000458690888207889,0.000517187263743266,0.000472170677159328,0.000438846738023941,0.000552466337724269,166.532653808594,118.186653137207,21574.9,20794.6,-0.0176964899026185,0.0375241649274332,24483.6746283494,25029.187092959,-0.0217950532146172,25029.187092959,3620.81974676764,0.0189820943831345,0.157143696058034,1.39578155677667,0.409064808826257,0.176595317562668,0.179165438548552,11.4806600587908,12.311908938922,3677.56785213668,3609.33908670885,601.477477477477,542.133858267717,552.152263374486,546.389344262295,0.109463038149622,-0.0181442797056401,13.7936,13.7086,13.7636,1046.8,1007.3,807.2,-0.388421857088269,0.0392137397001886,25.4,4490.2,9303.4,-0.00485843885031267,0.00425302245250428,-0.125984251968504,0.0452674897119341,-0.00409836065573762,-0.0240000000000001,0.00442234079573135,0.00620048728535365,-0.00399604754570023,-0.000377665446516656
"748",312130,2007,33.3,1402.1,14.9,27.1,531.5,12266.1,4927.7,7800.5,643.5,7591.4,125,4.2263,2995.6,1230.7,1.14199996,1.202000022,1.131999969,1.225000024,-0.016000001,1.202000022,-0.016000001,1.202000022,5572.85035338136,5.34054095251486,1.52837294293568,0.000958314107265323,0.000274253368843347,22.4806900024414,NA,0.000299753040496689,NA,0.000261159201313383,0.000219877296028322,0.000255640710493787,0.000204848632197342,0.000202061585174439,9.598464012146,8.37556076049805,11680.4,10452.7,0.0501438306907298,0.117452906904436,17816.4696633789,16664.1610180047,0.0691489144955559,16664.1610180047,4993.35948201688,0.11605230375491,0.0958407333048151,1.34211327708205,0.1460085224879,0.107452393886524,-0.241653659851102,4.35199898201972,3.29837305634283,5567.50981242885,4989.00748303486,234.249249249249,296.380753138075,263.087136929461,249.025751072961,-0.209634071143212,0.126549768252416,4.0037,3.9079,3.8322,500.5,359.1,322.1,0.285714285714286,0.393762183235867,23.9,1225.2,2778.5,0.0781356847219723,0.0319789035804486,0.393305439330544,-0.00829875518672211,0.0343347639484979,0.00865800865800863,0.0555985713215276,0.0245144450983905,0.0197536663013414,0.0402844888430424
