"","naics","year","emp","pay","prode","prodh","prodw","vship.x","matcost","vadd","invest","invent","energy","cap","equip","plant","piship","pimat","piinv","pien","dtfp5","tfp5","dtfp4","tfp4","m","m5","mCHN","lwc5","chn","x","vship.y","pen5","penCHN","pen5_lag","pen5_lag2","pen5_lag3","pen5_lag4","pen5_lag5","x_lag","x_lag2","vship_lag","vship_lag2","vship_pc","vship_pc_lag","dm","dm_lag","dm_pc","dm_pc_lag","m_lag","m_pc","m_pc_lag","x_pc","x_pc_lag","x_pc_lag2","x_pc_lag3","m5_lag","m5_lag2","m0","m0_lag","prod","prod_lag","prod_lag2","prod_lag3","prod_pc","prod_pc_lag","cap_lag","cap_lag2","cap_lag3","invest_lag","invest_lag2","invest_lag3","invest_pc","invest_pc_lag","emp_lag","plant_lag","equip_lag","equip_pc","equip_pc_lag","emp_pc","emp_pc_lag","emp_pc_lag2","emp_pc_lag3","cap_pc","cap_pc_lag","cap_pc_lag2","cap_pc_lag3"
"5765",334519,2002,30.9,1548.6,14.5,27.7,501.6,5557.1,2186.8,3313.5,117.1,1226,35.5,1.9125,1218.4,694.1,1.052999973,0.82099998,0.870999992,1.042000055,-0.081,0.870000005,-0.081,0.870000005,1125.89147955901,147.030955047347,135.222655138467,0.130590692162514,0.120102740824223,1349.08557128906,5557.1,0.0275653447165955,0.0253515262156725,0.0158429319160006,0.0117226760349644,0.00870244660054308,0.00696317565308696,0.00549857092198193,1425.67407226562,1276.47521972656,6617.3,6228.9,-0.160216402460218,0.0623545088217824,5333.90590826995,6143.29318448547,-0.131751367207996,6143.29318448547,951.667256751098,0.183072624987327,0.103290682631207,-0.0537209047049941,0.116883469599216,-0.000303726689191708,-0.0721822003379153,97.3277756618336,68.1673192137387,978.860524511663,854.339481089264,107.233009708738,111.055555555556,104.686327077748,92.8247126436782,-0.0344201226827006,0.0608410730952218,1.8828,1.7809,1.7056,115.6,179.5,146.9,0.0129757785467128,-0.355988857938719,36,692.3,1190.5,0.0234355312893743,0.0703047738919357,-0.141666666666667,-0.03485254691689,0.0718390804597701,-0.0169491525423729,0.0157743785850861,0.0572182604301195,0.0441486866791746,0.0579988834439552
"5784",334612,2002,28.8,976.9,21.2,44.8,614.8,4715.8,1690.8,3025.6,254.4,189.1,63,3.0327,2345.8,686.9,0.869000018,0.911000013,0.816999972,1.02699995,0.075000003,0.992999971,0.075000003,0.992999971,294.20138472016,10.3783009580802,7.02713601663709,0.0352761782705784,0.0238854624330997,289.941619873047,4715.8,0.0021987647350089,0.00148878118488938,0.00312982705652724,0.00266127059309201,0.00260520963240206,0.00200043527011578,0.002229323543877,328.210632324219,330.283874511719,4748.3,4894.2,-0.00684455489333024,-0.0298107964529442,4720.05976484711,4738.85545701529,-0.00396629362061497,4738.85545701529,318.766089339508,-0.077061850180635,-0.0911742574365863,-0.1165989419056,-0.00627715231500483,-0.0172837066875606,0.0388973495077894,14.8317980263382,13.0792431407608,283.823083762079,303.93429131317,105.055555555556,99.03125,107.505535055351,99.0719696969697,0.060832369131517,-0.0788264999656757,2.7956,2.5362,2.249,387.9,374,383.4,-0.344160866202629,0.0371657754010695,28.8,653,2142.6,0.0948380472323347,0.130778974034199,0,0.062730627306273,0.0265151515151516,-0.00377358490566043,0.0848118471884389,0.102279000078858,0.12770120053357,0.135629165825086
"5802",334613,2002,5.8,250.6,4,8.5,149.1,2219,947.5,1240.2,133.6,177.7,29.4,4.3462,3111.5,1234.8,0.869000018,0.995000005,0.82099998,1.018000007,0.238000005,1.059999943,0.238000005,1.059999943,2642.48505200702,297.032620180864,292.353592321277,0.112406544387341,0.110635854303837,1179.05603027344,2219,0.0806621440434525,0.0793915092945099,0.0324037917611774,0.0206545758836009,0.0251807532278648,0.0247616668086517,0.0298506025619938,1231.36547851562,1562.8876953125,2475.1,3401.6,-0.103470566845784,-0.272371825023518,3682.42902173358,3551.66206178828,0.0368185254312896,3551.66206178828,2307.92754030391,0.144960145351468,-0.0178586975493741,-0.0424808467955793,-0.212121586081454,-0.159223414967811,-0.165787521707452,115.087317856262,86.513878071215,2345.45243182615,2192.84022244764,213.827586206897,99.7079646017699,96.04,110.610465116279,1.14453867412615,0.0381920512470836,4.4871,4.4686,4.3639,136.4,254.2,296.2,-0.0205278592375367,-0.463414634146341,11.3,1243.6,3243.5,-0.0406967781717281,0.0022557320313949,-0.486725663716814,-0.246666666666667,-0.127906976744186,-0.104166666666667,-0.0314011276771191,0.00413999910486515,0.0239923004651805,0.0314110139446938
"5820",335110,2002,11.5,486.2,9.5,18.7,377.7,2615,883.1,1747,73.9,213.6,41.8,1.8184,1280.1,538.3,0.98299998,0.98299998,0.924000025,1.052999973,0.026000001,0.926999986,0.025,0.926999986,1476.15414814977,340.395565804327,321.078181579709,0.230596214532852,0.217509925365448,625.6943359375,2615,0.0982252238519039,0.0926509574055672,0.127695844071646,0.0515188947991264,0.0418812314157272,0.0348764526268259,0.0317204819489442,690.709289550781,785.810729980469,2441.4,3012.8,0.0711067420332596,-0.18965746149761,3465.45981221227,3364.3124194039,0.0300648037991335,3364.3124194039,1613.62170895468,-0.085191938136459,0.160320926924783,-0.0941278112178935,-0.121023341628399,0.0622839340186608,-0.00900791805866516,429.608714116504,186.377727674786,1135.75858234544,1184.01299483818,151.913043478261,160.262626262626,177.521739130435,145.876923076923,-0.0520993757501685,-0.0972225314620612,1.8302,1.8279,1.8667,105.2,117.3,81.5,-0.297528517110266,-0.103154305200341,9.9,547.5,1282.8,-0.00210477081384475,0.00849056603773581,0.161616161616162,-0.139130434782609,-0.115384615384615,-0.182389937106918,-0.00644738279969404,0.00125827452267628,-0.0207853431188728,0.0148969716740065
"5839",335121,2002,15.7,460.2,11.1,21.6,236.5,2212.4,939.8,1285.1,42.1,264.7,15.6,0.7064,456.3,250.2,1.023000002,0.980000019,0.944000006,1.039000034,0.052999999,0.915000021,0.052999999,0.915000021,1711.81116586667,1413.03359608608,1400.75978517532,0.825461149215698,0.818291068077087,NA,2212.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2148.3,1972.8,0.0298375459665782,0.0889598540145987,NA,NA,NA,NA,1443.40079384926,0.185956924203721,-0.0826739962484932,NA,NA,NA,NA,1142.85810229369,1190.75907187373,298.777569780592,300.542691555573,81.8535031847134,70.3703703703704,63.4034090909091,60.7164948453608,0.163181361045927,0.109883070632242,0.7068,0.68,0.6196,41.3,64.8,90.6,0.0193704600484263,-0.362654320987654,16.2,253.7,453.1,0.00706245861840651,0.0598830409356726,-0.0308641975308642,-0.0795454545454547,-0.092783505154639,0.0837988826815643,-0.000565930956423254,0.0394117647058823,0.0974822466107166,0.180865256336954
"5858",335129,2002,18.8,667.4,12.5,24.9,337.4,3807.8,1815.9,1985.2,73.2,511.4,26.8,0.8543,611.2,243.1,0.994000018,0.980000019,0.964999974,1.052000046,0.046999998,0.986000001,0.046999998,0.986000001,2982.29920596723,1767.25260501169,1659.37369338609,0.592580556869507,0.556407511234283,69.6740570068359,3807.8,0.262967381652197,0.246914982795715,0.247213000029985,0.26782790204438,0.24561913868008,0.219486157448798,0.204056460961766,73.6494064331055,71.5367736816406,3488.5,3633.7,0.091529310591945,-0.0399592701653961,6720.42514896039,6181.12183851306,0.0872500695726557,6181.12183851306,2766.27124494617,0.078093556955316,-0.0797492713021807,-0.0539766661918759,0.0295321223300714,0.536806825271442,-0.0194175295608352,1528.05367324967,1759.13666545087,1215.04660095554,1238.2175716965,105.595744680851,91.0410256410256,91.887323943662,94.0047169811321,0.159869893131637,-0.0092101746608184,0.8181,0.778,0.7202,82.9,86.5,102.4,-0.117008443908323,-0.0416184971098265,19.5,245.7,572.3,0.0679713437008564,0.066530003727171,-0.0358974358974359,-0.0845070422535212,0.00471698113207554,0.261904761904762,0.0442488693313775,0.0515424164524422,0.0802554845876145,0.0550835042484619
"5877",335211,2002,9.4,296.7,7,13.7,171.7,2255.3,1037.6,1220.3,50.7,224.1,13.1,1.1146,689.2,425.4,0.995999992,0.954999983,0.930999994,1.044999957,0.048999999,0.931999981,0.048,0.931999981,4909.04851842573,2951.30170358042,2947.28063655645,0.6011962890625,0.600377142429352,322.391021728516,2255.3,0.431353410921522,0.430765718221664,0.403117476798496,0.369337351821321,0.341046691040816,0.263967618541068,0.229099448343955,341.722595214844,380.617523193359,2331.2,2549.5,-0.0325583390528482,-0.0856246322808395,6841.95749669721,6480.84465442992,0.05572002748445,6480.84465442992,4491.36724964477,0.0929964631179944,0.0812675920767074,-0.0565709547949974,-0.102189010248896,0.0314976226570829,-0.0219025433528537,2612.54174461681,2335.20209384733,1957.7468148453,1878.82550502795,129.81914893617,109.336363636364,100.178294573643,80.1521739130435,0.187337356196784,0.091417697832617,1.1526,1.1822,1.2022,39.8,46.7,54.7,0.273869346733669,-0.147751605995717,11,430.1,722.5,-0.0460899653979238,-0.0290283564037092,-0.145454545454545,-0.147286821705426,-0.0652173913043479,-0.109677419354839,-0.0329689397883047,-0.0250380646252752,-0.0166361670271168,0.0221050841693588
"5896",335212,2002,10.4,354.9,7.9,14.1,215.1,2910.5,1481.1,1466.6,69.8,319.9,16.9,0.9126,708.3,204.3,0.91900003,0.985000014,0.93900001,1.031000018,0.094999999,1.106999993,0.094999999,1.106999993,943.609591763932,459.266809331253,459.226344332099,0.486712753772736,0.48666986823082,20.9033851623535,2910.5,0.119812706277137,0.11980214715004,0.107846915245341,0.0558348944303256,0.0362030153952513,0.0336911667977906,0.0424047113304458,16.2534618377686,22.5762042999268,2672.2,3029.4,0.0891774567771874,-0.117911137518981,3833.20620660158,3356.4993518617,0.142025010216513,3356.4993518617,700.552813699469,0.346949970525324,0.208258137691483,0.286088180536397,-0.28006224510374,0.000851741364206738,0.0151109244876082,361.988101121271,200.258980287239,484.342782432679,338.564712578198,141.019230769231,117.188679245283,122.739130434783,126.28431372549,0.203351993361653,-0.0452215293512187,0.8854,0.8273,0.8108,89.3,110.3,69.6,-0.218365061590146,-0.190389845874887,10.6,201,684.4,0.0349210987726475,0.0908511316544469,-0.0188679245283018,-0.0782608695652174,0.127450980392157,-0.0642201834862386,0.0307205782697087,0.0702284540070108,0.0203502713369511,0.0409551932212095
"5915",335221,2002,17.6,487.3,14.4,26.9,337.4,4339.1,2737.5,1612.2,110.5,431.5,34.6,1.5329,1097.3,435.6,0.963,0.94599998,0.94599998,1.08099997,0.048,0.947000027,0.048,0.947000027,2490.48750046571,748.657241306733,747.613856309559,0.300606697797775,0.300187766551971,100.008514404297,4339.1,0.111248748674677,0.111093707382679,0.106714579828766,0.0781648405555343,0.0671618209284203,0.0535860948546633,0.051141163072116,147.353546142578,139.667114257812,3880.4,4179,0.118209462941965,-0.0714525005982292,6729.57898606141,6005.86127877128,0.120501902008331,6005.86127877128,2272.81482491386,0.0957722878105991,0.0419123569603687,-0.321302289477788,0.0550339421388573,0.00806465024162453,-0.0335352727278146,640.912962873932,486.241634597769,1741.83025915897,1631.90186203993,91.6022727272727,75.3828571428571,94.4277777777778,81.9057591623037,0.215160531175919,-0.201687692786122,1.5443,1.5355,1.523,96,113.7,112.7,0.151041666666667,-0.155672823218997,17.5,439.6,1104.7,-0.0066986512175252,0.00674382575412384,0.0057142857142858,-0.0277777777777778,-0.0575916230366493,0.0494505494505496,-0.00738198536553769,0.00573103223705628,0.00820748522652671,0.0828297191610379
"5934",335222,2002,22.8,796.2,19.9,37.2,645.9,5332.3,3199.9,2045.7,147.2,352,35.9,2.2102,1598.4,611.8,0.876999974,0.98299998,0.922999978,1.046000004,0.033,1.177000046,0.033,1.177000046,1159.50194676849,186.269103146158,184.782846142538,0.16064578294754,0.159363985061646,658.68017578125,5332.3,0.0319330043944261,0.031678207218647,0.0216337220034323,0.0188249603279373,0.0101303604564372,0.00924008979034907,0.00770024069644215,698.045837402344,697.860656738281,5591.6,5863.7,-0.0463731311252593,-0.0464041475518869,5833.12177098724,5843.5887274222,-0.00179118636221601,5843.5887274222,950.034564824542,0.220483958899574,0.418731365106963,-0.0563940926395124,0.000265354784331893,-0.0169354935089579,-0.0726544175869317,126.418574031442,109.852604681393,973.232843622332,823.6159907931,89.7236842105263,76.7984496124031,85.7591240875912,100.610894941634,0.168300723040062,-0.104486543799538,2.163,2.0524,2.0221,187.5,235.4,157,-0.214933333333333,-0.203483432455395,25.8,623.5,1539.4,0.0383266207613356,0.0823314349996486,-0.116279069767442,-0.0583941605839415,0.066147859922179,0.0321285140562249,0.0218215441516413,0.053888130968622,0.0149844221354038,-0.0131765165194474
"5953",335224,2002,16,622,13.6,26.2,457.9,4576.3,2494.3,2094.4,77.3,231.7,30.7,1.3648,922.6,442.2,0.992999971,0.963,0.925999999,1.082999945,0.024,1.06400001,0.024,1.06400001,512.307484257966,14.2142891327385,14.1450111332815,0.027745621278882,0.0276103932410479,698.772338867188,4576.3,0.00323800066789823,0.00322221918031573,0.00329615704642997,0.0020284453500255,0.0028356671249355,0.00204444862570524,0.0020932205200302,707.752807617188,697.230285644531,4380.8,4252.7,0.0446265522279036,0.0301220401156913,4389.83514539078,4043.80312789204,0.0855709357144504,4043.80312789204,370.755935509223,0.381791726555437,-0.0845061212213633,-0.0126887080536421,0.0150918888483581,0.0610590359180744,-0.0209376923659637,13.3290101743769,8.03355408878997,498.093195125228,357.426925334847,130.9,124.369127516779,111.690322580645,120.849056603774,0.0525120069073445,0.113517488741952,1.3594,1.374,1.362,93.4,75.9,96.2,-0.17237687366167,0.230566534914361,14.9,450.1,909.3,0.0146266358737491,-0.00904533565823896,0.0738255033557047,-0.0387096774193548,-0.0251572327044025,-0.0479041916167664,0.00397234073856102,-0.0106259097525473,0.00881057268722468,-0.00110011001100098
"5972",335228,2002,12.7,457,10.6,21.9,347.1,3278.8,1572.4,1702.3,129,234,24.8,0.9904,697.7,292.7,0.996999979,0.953000009,0.949000001,1.05400002,-0.035999998,0.910000026,-0.035999998,0.910000026,739.706739839283,18.7543677583453,17.6405217889696,0.0253537874668837,0.0238479934632778,411.730010986328,3278.8,0.0051997584459046,0.00489093828946352,0.00385023435066741,0.00334256636230119,0.00174097427945823,0.00165932263464917,0.0036041321963327,511.671813964844,727.127746582031,3533.6,3540.7,-0.0721077654516639,-0.00200525319852004,3606.77672885295,3701.8035350668,-0.0256704077657465,3701.8035350668,679.875349031645,0.0880034713611202,0.0394237823599383,-0.195324034372905,-0.296310976482426,0.486896427258247,0.232784400215194,14.2528111301363,11.5908868538681,720.952372080937,665.622537901509,134.03937007874,140.5234375,126.127659574468,123.090909090909,-0.0461422488420113,0.114136565873819,0.9564,0.9281,0.9004,95.5,88.2,85.8,0.350785340314136,0.082766439909297,12.8,293.2,663.2,0.0520205066344994,0.0427672955974844,-0.00781250000000011,-0.0921985815602836,0.0681818181818182,0,0.0355499790882475,0.0304924038357935,0.0307641048422924,0.0120265257952118
"5991",335311,2002,22.9,848.8,16.3,31.1,486.4,4896.5,2250.4,2613.5,73.6,512.4,43.7,1.654,1035.7,618.3,1.016000032,0.958999991,0.912,1.062000036,0.090999998,0.994000018,0.090999998,0.994000018,1668.59552657744,147.499576197006,142.156884212047,0.0883974432945251,0.0851955339312553,378.651000976562,4896.5,0.0238423824195982,0.0229787696152925,0.0235893759199715,0.0257172699453361,0.0258065964567672,0.0226312228611925,0.0229288326711002,402.156341552734,395.200714111328,4756.5,5250.4,0.0294334069168506,-0.0940690233125095,6186.44452560088,6045.00477884081,0.0233977890729124,6045.00477884081,1690.66112039355,-0.013051458716322,0.0866787900132295,-0.058448265382108,0.0176002400629439,-0.0257229941701839,0.0701746405227074,142.5978901661,164.873547377065,1521.09595038043,1548.06323022745,114.126637554585,91.968,104.782442748092,95.6745098039216,0.24093856074488,-0.122295705387389,1.6809,1.67,1.6572,72,95.2,94.6,0.0222222222222221,-0.243697478991597,25,621.4,1059.5,-0.0224634261444077,0.0186520526872417,-0.0840000000000001,-0.0458015267175572,0.0274509803921568,-0.0485074626865672,-0.0160033315485753,0.00652694610778451,0.00772387159063476,0.035879484935617
"6010",335312,2002,54.1,1802.7,40.8,79,1158.7,9079.1,4267.8,4747.7,202.4,1252.2,95.5,3.9799,2685.5,1294.4,1.019999981,0.93900001,0.889999986,1.047999978,0.022,0.879000008,0.022,0.879000008,5414.5073856099,558.302176348399,488.427512631519,0.103112272918224,0.0902071893215179,2364.25830078125,9079.1,0.0460290302838033,0.0402682386338711,0.0360267990394244,0.0325715797534549,0.0260575249968015,0.0234185370251607,0.0197485116922572,2825.37963867188,2351.63037109375,9389.6,10018.3,-0.03306850132061,-0.0627551580607487,12129.3490848287,12031.4347986753,0.00813820527574749,12031.4347986753,5467.21443734714,-0.00964056785063823,0.0246524778650197,-0.16320685955937,0.201455668119213,0.0944578987878365,-0.00953422114423258,433.454083647812,423.506963155232,4856.2052092615,5033.76035369933,87.7578558225508,79.783606557377,79.483024691358,77.98556998557,0.0999484682287338,0.0037817114684072,4.0235,4.0431,4.031,192.6,214.2,238.3,0.0508826583592939,-0.100840336134454,61,1318.1,2705.5,-0.00739234891886897,0.000258799171842583,-0.113114754098361,-0.0586419753086419,-0.0649350649350649,-0.0114122681883024,-0.0108363365229278,-0.00484776532858441,0.0030017365418011,0.0435975767617666
"6029",335313,2002,37.2,1449.6,25.9,51.3,831.5,7894.2,3558.3,4294.5,183.9,867.9,53.9,2.2499,1617.9,632.1,1.105999947,0.93900001,0.898000002,1.047999978,-0.048,0.834999979,-0.048,0.834999979,1649.04376399284,32.5609162964392,29.1121582074556,0.0197453312575817,0.0176539625972509,1160.46997070312,7894.2,0.00388426517276462,0.00347285508178174,0.00355383114538656,0.0033120204032543,0.00221803298055996,0.00284841093563475,0.00192266730470741,1292.0546875,1385.92114257812,9112.7,9898.6,-0.133714486376156,-0.0793950659689249,8382.77379328972,9527.50174566223,-0.120149854907526,9527.50174566223,1706.85643316223,-0.0338708446979826,-0.0531808305599718,-0.101841445311791,-0.0677285685270031,0.178260619140008,0.0490496069133433,33.8591324414592,34.1648345007561,1616.4828476964,1672.99730072077,115.443548387097,111.374701670644,114.161731207289,109.620046620047,0.0365329527749012,-0.02441299292829,2.1806,2.094,2.0242,189.3,185.8,168.4,-0.0285261489698891,0.0188374596340151,41.9,624.4,1556.2,0.0396478601722144,0.0650879474368627,-0.11217183770883,-0.0455580865603645,0.0233100233100233,0.0238663484486874,0.0317802439695497,0.0413562559694366,0.0344827586206896,0.0564718162839249
"6048",335314,2002,47.9,2034.3,25.4,46.6,705.1,10178.3,4689.3,5443.6,185.9,1258.6,41.6,3.3976,2315.7,1081.9,1.090000033,0.873000026,0.927999973,1.054999948,-0.001,0.816999972,-0.001,0.815999985,3831.08859964737,357.808750578202,283.707789760083,0.0933961048722267,0.074054092168808,1594.14575195312,10178.3,0.028820116929461,0.0228515695780516,0.0239671670893709,0.0207260905125858,0.015427027779251,0.0142844338682572,0.0162059826288187,1597.76452636719,1892.33203125,10658.1,11768.3,-0.0450174046030719,-0.0943381796861058,12415.2428476942,12619.8730725131,-0.0162149194086993,12619.8730725131,3559.53759888024,0.0762882799306713,-0.0917273396150149,-0.00226489845928076,-0.15566375245904,0.169297513358269,0.208825034691838,302.462606575573,285.916143642971,3473.27984906916,3257.07499230467,113.64509394572,98.0733452593918,100.510569105691,95.4803767660911,0.15877656304211,-0.024248433453167,3.3841,3.3494,3.2611,213.1,228.3,265.9,-0.127639605818864,-0.0665790626368814,55.9,1080.7,2303.4,0.00533993227402958,0.0135973597359736,-0.143112701252236,-0.0910569105691057,-0.0345368916797489,-0.0492537313432835,0.00398924381667197,0.0103600644891622,0.0270767532427709,0.0785844220274516
"6067",335911,2002,17.1,642.9,13,27.3,427.6,3415.4,1930.5,1471.1,80.5,344.9,98.6,2.4715,1543.1,928.4,1.039999962,0.930000007,0.95599997,1.031999946,-0.104999997,0.790000021,-0.104999997,0.790000021,1623.40608539945,268.601821046788,257.498045936227,0.165455713868141,0.158615916967392,705.376525878906,3415.4,0.0619836592143676,0.0594213046133518,0.0477328316882912,0.0420514075194616,0.0350157020122414,0.0252547814220043,0.0215908268224774,807.315551757812,809.31201171875,4114.4,4890.7,-0.169891114135718,-0.158729834175067,4333.42955952054,5135.23211475308,-0.156137548861527,5135.23211475308,1828.14766651089,-0.1119940062075,-0.138428576544575,-0.126269121977087,-0.00246686065698887,0.109731984156834,0.0428499287201874,245.119170213817,260.855979032349,1354.80426435266,1583.02849629708,86.0292397660819,85.6617647058824,103.765486725664,108.9,0.00428983761262947,-0.174467663488576,2.4896,2.3682,2.2899,117.6,235.6,190.4,-0.31547619047619,-0.500848896434635,20.4,936.2,1553.3,-0.0065666645206979,0.0804813578185866,-0.161764705882353,-0.097345132743363,-0.017391304347826,0.0502283105022832,-0.00727024421593831,0.0512625622835909,0.0341936329097339,0.000786678903894168
"6086",335912,2002,8.4,306.7,6.6,13.2,207.9,2816,1117.3,1691.8,67.9,189.3,19.9,1.2118,849.5,362.3,1.129999995,0.949000001,0.949999988,1.057999969,0.052000001,0.89200002,0.050999999,0.89200002,432.73373131291,111.502570688259,108.729578644037,0.257670164108276,0.251262068748474,546.285034179688,2816,0.0412598288383945,0.0402337238192558,0.0341127768155591,0.0308834774003569,0.0370572728717089,0.0208112037406397,0.0176705559165425,631.1572265625,655.919921875,2753.6,2925.1,0.0226612434631029,-0.0586304741718232,2702.44869713322,2540.28854097161,0.0638353295486641,2540.28854097161,417.845767534105,0.0356302849892809,-0.10413962377227,-0.134470760708953,-0.0377526196211785,-0.0851415109197235,0.242226360135818,86.6562960452866,84.4847939214669,321.231160624651,331.189471488819,201.404761904762,157.326315789474,166.607843137255,176.83908045977,0.280172111665488,-0.0557088260252846,1.1791,1.1099,1.051,100.1,126.6,117.1,-0.321678321678322,-0.209320695102686,9.5,358.4,820.7,0.035091994638723,0.0894729855303333,-0.11578947368421,-0.0686274509803921,0.172413793103448,-0.0113636363636365,0.0277330167076585,0.0623479592756101,0.0560418648905806,0.0377172195892575
"6105",335921,2002,6.9,306.8,3.8,7.9,128.3,1458.6,722.4,664.4,35.4,155.3,18.1,2.2922,1799,493.2,0.843999982,0.995000005,0.971000016,1.018000007,-0.43599999,0.630999982,-0.43599999,0.630999982,152.881575250067,12.8490768093616,10.7453508377075,0.084045946598053,0.0702854543924332,209.372497558594,1458.6,0.00916410642638244,0.00766370538622141,0.00840283490239976,0.0064157912441024,0.00334343095924364,0.00323928461932067,0.00150707334382536,599.30029296875,452.357635498047,4314.8,4893.3,-0.661954204134606,-0.118222876177631,1402.10907769147,4374.4002941092,-0.679473988793475,4374.4002941092,658.900587077951,-0.767974747255795,0.637409289665036,-0.650638419478444,0.324837354207405,0.693724086984889,0.165361539135017,36.7573634684086,31.0739013105631,140.032498440705,622.143223609542,96.2898550724638,214.454545454545,205.166666666667,165.818181818182,-0.551001099704493,0.0452699209807252,1.9669,1.6692,1.3824,407.4,374,339.2,-0.913107511045655,0.0893048128342245,11,455.5,1511.3,0.190365910143585,0.193382817435249,-0.372727272727273,-0.0833333333333333,0.212121212121212,0.1,0.165387157455895,0.178348909657321,0.207465277777778,0.214122606709995
"6124",335929,2002,43.8,1625.3,31.7,63.6,1152.7,11289.4,6611.8,4645.5,314.4,1379.2,150.4,5.4825,4147.8,1334.7,0.908999979,0.980000019,0.953999996,1.02699995,0.015,1.029000044,0.015,1.029000044,2872.59922499559,752.58375945664,696.664950227365,0.261987030506134,0.2425207644701,2016.05407714844,10201,0.0619617288153186,0.0630035847425461,0.0486448073692375,0.0432529375184171,0.0410895421536048,0.0377401296925178,0.0315659971818084,2289.98291015625,2774.94995117188,12517.1,15376.7,-0.0980818240646796,-0.185969681401081,12145.9451478472,13215.9930232243,-0.0809661350075459,13215.9930232243,2988.87593338056,-0.0389031565634312,-0.110961106148965,-0.119620470437974,-0.174766049676255,0.333492303161916,0.0657126515672901,642.889434807934,690.475540253799,2120.01546553895,2345.98649857263,106.061643835616,99.5204918032787,119.21,105.411642411642,0.0657266851661824,-0.165166581635109,5.3201,5.088,4.8351,464,507.4,513.3,-0.322413793103448,-0.0855340953882538,48.8,1310.7,4009.4,0.0345188806305183,0.0559945217024863,-0.102459016393443,-0.0240000000000001,0.0395010395010395,0.0212314225053079,0.0305257419973309,0.0456171383647799,0.0523050195445801,0.0411498708010337
"6143",335931,2002,37.3,1286.4,26,48.7,693.8,6507.9,2429.6,4083.8,154.5,684.6,74,2.4494,1711.3,738.1,0.954999983,0.938000023,0.948000014,1.032999992,0.035999998,1.057999969,0.035999998,1.057999969,1785.42992376862,171.094037938397,163.651456927881,0.0958279222249985,0.0916594117879868,1766.630859375,6507.9,0.0262144824283075,0.0250741541385651,0.0200993108839119,0.0209468231881577,0.017473267252012,0.0158631757465546,0.0146222902628712,1833.36071777344,2198.85668945312,6345.1,7293.9,0.025657594048951,-0.130081300813008,6526.69906439362,6281.17410979364,0.0390890222605286,6281.17410979364,1769.43482756708,0.00903966393808104,-0.145982478325829,-0.0363975609117877,-0.166220915366062,0.171937240546805,0.274460510545184,126.247271148721,150.124594361987,1614.33588583022,1643.18755641836,109.485254691689,99.1629072681704,104.295045045045,99.5736263736264,0.104094844613656,-0.0492078772741125,2.4207,2.3503,2.224,163.8,195.5,234.7,-0.0567765567765568,-0.162148337595908,39.9,739.6,1681.1,0.0179644280530605,0.0445507642599725,-0.0651629072681705,-0.101351351351351,-0.0241758241758242,-0.0130151843817788,0.0118560746891398,0.0299536229417518,0.0567895683453238,0.0544282192300399
"6162",335932,2002,15.2,579.8,11.2,21.3,358.8,3693.1,1581,2070.7,97.3,445.5,42,1.6863,1119.5,566.8,1.024000049,0.938000023,0.95599997,1.050999999,-0.123000003,0.878000021,-0.123999998,0.876999974,91.0097274498548,5.49818600527942,5.09227299690247,0.0604131668806076,0.0559530630707741,157.106063842773,3693.1,0.00151590307460882,0.00140398892108351,0.00128835975039275,0.00105886680785041,0.000445764716551937,0.000361546792804612,0.000370027251921283,145.904418945312,193.71076965332,5118.3,5126.7,-0.278451829709083,-0.00163848089414236,3627.00366360708,5105.54748944677,-0.289595548547117,5105.54748944677,133.151908392087,-0.316497010453185,-0.158023556061894,0.0767738563261714,-0.246792425602179,0.080121153667154,0.501271854785088,6.57778188912198,5.39082996174693,85.5115414445754,126.574126502965,136.230263157895,124.517543859649,122.680497925311,117.872881355932,0.0940648115533638,0.0149742295263288,1.6643,1.5851,1.5377,112.3,158.5,129,-0.133570792520036,-0.291482649842271,22.8,567.7,1096.7,0.0207896416522294,0.0738274747870362,-0.333333333333333,-0.053941908713693,0.0211864406779661,-0.036734693877551,0.0132187706543292,0.0499653018736988,0.0308252585029589,0.0332616583792502
"6181",335991,2002,8.4,337.4,6.2,14.4,210,1724.9,797.3,916.2,89,404.9,86.6,1.2594,800.9,458.5,0.797999978,0.976999998,0.949999988,1.078999996,0.130999997,1.062999964,0.130999997,1.06400001,404.10753138992,20.257353797555,13.7143879700452,0.0501286238431931,0.0339374728500843,366.821685791016,1724.9,0.0114955830840136,0.00778260035440326,0.0146581664635823,0.0136694657832743,0.0106776315659391,0.0113695567792327,0.00959368542967716,401.776458740234,435.334930419922,1767.5,2062,-0.024101838755304,-0.14282250242483,1762.1858455989,1752.92067078524,0.00528556424034373,1752.92067078524,387.197129525477,0.0436738823068426,-0.0157072735024384,-0.0870005501537324,-0.0770865587269029,0.0771794393553712,-0.095830199489955,25.6946029898245,27.6128821973689,383.850177592365,361.502526535653,109.071428571429,98.1739130434783,102.62,100.68932038835,0.111002151081868,-0.0433257353003483,1.2835,1.2868,1.2805,54.9,76.8,85.3,0.621129326047359,-0.28515625,9.2,463.3,820.2,-0.0235308461350891,-0.0017039922103213,-0.0869565217391303,-0.0800000000000001,-0.0291262135922331,-0.0283018867924527,-0.0187767822360732,-0.00256450108797005,0.00491995314330338,0.0485587946282344
